shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9392367599990606,0.060763239999939225,0.0,0.8784735199991214,0.2290624603630805,1.0,1
0,train,0.8345505599991654,0.1654494399998345,0.0,0.6691011199993309,0.4485968137860944,1.0,1
0,train,0.9635114519990364,0.03648854799996351,0.0,0.927022903999073,0.15661930218200337,0.0,1
0,train,0.9756576399990242,0.024342359999975662,0.0,0.9513152799990485,0.11448859604935431,1.0,1
0,train,0.8344565999991654,0.16554339999983445,0.0,0.668913199999331,0.44874883049398084,0.0,1
0,train,0.9653595699990345,0.03464042999996541,0.0,0.9307191399990691,0.15051994409125272,1.0,1
0,train,0.9953051404990045,0.004694859499995305,0.0,0.9906102809990093,0.02985431099656539,0.0,1
0,train,0.9478745999990521,0.052125399999947856,0.0,0.8957491999991043,0.20472642819412476,1.0,1
0,train,0.9990341985990009,0.0009658013999990341,0.0,0.9980683971990019,0.007670461628278247,0.0,1
0,train,0.7152926999992847,0.2847072999997153,0.0,0.4305853999995694,0.5973444108034573,1.0,1
0,train,0.9719925499990278,0.028007449999972036,0.0,0.9439850999990558,0.12774613601924822,1.0,1
0,train,0.9630200999990369,0.03697989999996302,0.0,0.9260401999990739,0.15822436635882442,0.0,1
0,train,0.9030300399990969,0.09696995999990304,0.0,0.8060600799991939,0.3183738235923627,1.0,1
0,train,0.9674433999990324,0.03255659999996749,0.0,0.9348867999990649,0.14351982227559015,1.0,1
0,train,0.6964210299993036,0.3035789699996964,0.0,0.39284205999960714,0.6138663267556989,0.0,1
0,train,0.9887541389990111,0.011245860999988753,0.0,0.9775082779990224,0.06165105830471544,0.0,1
0,train,0.8628101999991371,0.1371897999998628,0.0,0.7256203999992743,0.3998291757804732,0.0,1
0,train,0.9434510499990564,0.05654894999994349,0.0,0.8869020999991128,0.2173643019242854,1.0,1
0,train,0.6232426199993768,0.37675737999962317,0.0,0.24648523999975364,0.6624543684376931,0.0,1
0,train,0.9394877999990604,0.060512199999939495,0.0,0.8789755999991209,0.22837453926965282,1.0,1
0,train,0.8672837899991327,0.13271620999986727,0.0,0.7345675799992655,0.3915176844018384,0.0,1
0,train,0.977936499999022,0.022063499999977948,0.0,0.9558729999990441,0.1059647427669379,1.0,1
0,train,0.9773349999990225,0.02266499999997738,0.0,0.9546699999990451,0.10823703147123452,1.0,1
0,train,0.6992321599993007,0.3007678399996992,0.0,0.39846431999960147,0.6115134881694386,1.0,1
0,train,0.7211124999992788,0.27888749999972107,0.0,0.4422249999995578,0.5918995318331213,1.0,1
0,train,0.8679645399991319,0.13203545999986793,0.0,0.7359290799992639,0.3902377963907575,0.0,1
0,train,0.616981269999383,0.38301872999961695,0.0,0.23396253999976602,0.6655226207355308,1.0,1
0,train,0.9590463449990408,0.04095365499995904,0.0,0.9180926899990818,0.1709631618865064,0.0,1
0,train,0.9406454599990594,0.059354539999940635,0.0,0.8812909199991187,0.22518781062377916,0.0,1
0,train,0.9521480999990478,0.04785189999995209,0.0,0.9042961999990957,0.19214104849563773,1.0,1
0,train,0.9014220599990985,0.09857793999990141,0.0,0.8028441199991971,0.3219471057790504,0.0,1
0,train,0.971926804999028,0.028073194999971924,0.0,0.943853609999056,0.1279792461581496,0.0,1
0,train,0.9063673199990935,0.09363267999990635,0.0,0.8127346399991872,0.31086291182664155,0.0,1
0,train,0.9812450559990187,0.018754943999981243,0.0,0.9624901119990374,0.09315320419916424,0.0,1
0,train,0.9498051959990501,0.05019480399994981,0.0,0.8996103919991003,0.19908843286835215,0.0,1
0,train,0.997906467599002,0.0020935323999979063,0.0,0.9958129351990042,0.015006136678290396,0.0,1
0,train,0.9698525999990301,0.030147399999969897,0.0,0.9397051999990602,0.1352541724056612,1.0,1
0,train,0.7084563999992914,0.29154359999970847,0.0,0.416912799999583,0.6035280173963372,1.0,1
0,train,0.9768399599990231,0.023160039999976886,0.0,0.9536799199990462,0.11009487309778986,1.0,1
0,train,0.5938546699994062,0.4061453299995938,0.0,0.18770933999981237,0.6754248385615664,1.0,1
0,train,0.9544451999990454,0.045554799999954446,0.0,0.9088903999990909,0.18521251063639765,1.0,1
0,train,0.9630890499990368,0.03691094999996308,0.0,0.9261780999990736,0.15799954327242385,1.0,1
0,train,0.9919881579990079,0.008011841999991987,0.0,0.9839763159990159,0.046651497165483294,0.0,1
0,train,0.9614945399990384,0.03850545999996149,0.0,0.922989079999077,0.1631649814007834,0.0,1
0,train,0.5706528399994294,0.42934715999957057,0.0,0.14130567999985882,0.6831300403184803,1.0,1
0,train,0.9819973649990179,0.018002634999981997,0.0,0.9639947299990359,0.09016046028304284,0.0,1
0,train,0.6806649999993194,0.3193349999996806,0.0,0.3613299999996388,0.6263671828086448,0.0,1
0,train,0.9085771399990914,0.09142285999990857,0.0,0.8171542799991829,0.30581750014902,0.0,1
0,train,0.9015994999990983,0.0984004999999016,0.0,0.8031989999991966,0.321554231433109,1.0,1
0,train,0.6252106399993748,0.37478935999962515,0.0,0.2504212799997496,0.6614555431871852,1.0,1
0,train,0.7663179599992336,0.23368203999976633,0.0,0.5326359199994672,0.543687257483713,1.0,1
0,train,0.9071061239990929,0.0928938759999071,0.0,0.8142122479991858,0.30918255511432347,0.0,1
0,train,0.8896372299991102,0.11036276999988968,0.0,0.7792744599992205,0.34727312358787554,1.0,1
0,train,0.9824948999990174,0.017505099999982544,0.0,0.9649897999990349,0.08816371736891807,1.0,1
0,train,0.7112277999992888,0.28877219999971115,0.0,0.4224555999995776,0.6010486662550257,0.0,1
0,train,0.9764309499990235,0.02356904999997641,0.0,0.952861899999047,0.11162166919134654,1.0,1
0,train,0.7600419499992399,0.23995804999976006,0.0,0.5200838999994799,0.5510315683573186,1.0,1
0,train,0.9313335399990686,0.06866645999993132,0.0,0.8626670799991374,0.2501757537905187,1.0,1
0,train,0.8562786999991436,0.1437212999998563,0.0,0.7125573999992874,0.4116616358389248,1.0,1
0,train,0.8865881599991133,0.11341183999988662,0.0,0.7731763199992268,0.3535896896261741,1.0,1
0,train,0.9710889899990288,0.028911009999971087,0.0,0.9421779799990577,0.13093611182925272,0.0,1
0,train,0.7022751599992977,0.29772483999970223,0.0,0.40455031999959545,0.6089242213116948,0.0,1
0,train,0.9292629999990706,0.0707369999999293,0.0,0.8585259999991413,0.2555411786311501,1.0,1
0,train,0.6720615999993279,0.327938399999672,0.0,0.3441231999996559,0.6327090197170822,1.0,1
0,train,0.7296087399992703,0.2703912599997296,0.0,0.4592174799995407,0.5836476079335201,0.0,1
0,train,0.5723355399994275,0.4276644599995723,0.0,0.14467107999985523,0.682645506346349,0.0,1
0,train,0.9901214829990098,0.00987851699999012,0.0,0.9802429659990197,0.05544255704445366,0.0,1
0,train,0.7342436299992656,0.26575636999973423,0.0,0.4684872599995314,0.5789921942610248,0.0,1
